,Solid_Volume_Fraction,Average_Pore_Size,Pore_Size_Std,Average_Sphere_Radius,Sphere_Radius_Std,Particle_Radius,Particle_Rate,Atom_Atom_CohesiveEnergy,Atom_Wall_CohesiveEnergy,Thickness,Fluid_Velocity,nu,Umedian,Umean,Skew,Kurt,Mean_Min_Dist10,Mean_Min_Dist25,Mean_Min_Dist33,Mean_Min_Dist50,Mean_Min_Dist66,Mean_Min_Dist75,Mean_Min_Dist100,Names,EndTime,Clogged?
0,0.477248417,0.005182089,0.001137249,0.007654266,0.006317022,0.00082,2000,0,0,0.0125,0.01,1.00E-05,0.260534197,0.321519941,1.02023375,0.696614212,0.005709093,0.00702672,0.007609012,0.008829827,0.010138165,0.011068537,0.018388681,C2000D0.5d.165T1.25Case,500000,FALSE
0,0.565284463,0.002616109,0.000846174,0.007562294,0.006082574,0.00082,4000,0,0,0.00625,0.01,1.00E-05,0.049227394,0.157868549,1.667635918,2.326812398,0.001890291,0.002130614,0.002280279,0.002748582,0.003521526,0.004192751,0.009353726,C4000D0.25d.1650T.625Case,305000,FALSE
0,0.631286717,0.001105684,0.000898426,0.007603902,0.006070986,0.0005,4000,0,0,0.002,0.01,1.00E-05,0.00286964,0.083453238,2.726792574,7.402616299,0.001155607,0.00125491,0.001311471,0.001470193,0.001763882,0.00211486,0.006696845,C4000D0.1d.1T.2Case,277000,TRUE
0,0.390002639,0.007709131,0.001499305,0.00792409,0.006441565,0.00247,500,0,0,0.01875,0.01,1.00E-05,0.355308563,0.391249627,0.864073873,0.867857785,0.015484802,0.018436493,0.019695516,0.022305571,0.025248111,0.027314706,0.042641203,C500D0.75d.4950T1.875Case,500000,FALSE
0,0.565284463,0.002616109,0.000846174,0.007562294,0.006082574,0.00062,2000,0,0,0.005,0.01,1.00E-05,0.125154197,0.200398549,1.360592127,1.437915777,0.001722584,0.002571081,0.00313899,0.004452219,0.005856371,0.006794621,0.013223947,C2000D0.25d.125T.50Case,496000,FALSE
0,0.565284463,0.002616109,0.000846174,0.007562294,0.006082574,0.00062,500,0,0,0.00375,0.01,1.00E-05,0.159319386,0.223660871,1.367957473,2.141990604,0.006598754,0.009848969,0.011182908,0.013798136,0.016310379,0.017916859,0.029865182,C500D0.25d.125T.375Case,500000,FALSE
0,0.631286717,0.001105684,0.000898426,0.007603902,0.006070986,0.0005,4000,0,0,0.0015,0.01,1.00E-05,0.000315627,0.07135725,3.034637213,9.27208762,0.001299102,0.0013983,0.001458574,0.001629427,0.001904819,0.00220126,0.006543158,C4000D0.1d.1T.15Case,256000,TRUE
0,0.565284463,0.002616109,0.000846174,0.007562294,0.006082574,0.00082,2000,0,0,0.005,0.01,1.00E-05,0.048031326,0.150641367,1.635813236,2.292015915,0.001934844,0.002214795,0.002403843,0.003101751,0.004319323,0.005260149,0.011746063,C2000D0.25d.1650T.50Case,423000,FALSE
0,0.390002639,0.007709131,0.001499305,0.00792409,0.006441565,0.00123,250,0,0,0.01125,0.01,1.00E-05,0.32434532,0.373601794,0.765083253,-0.096120674,0.02302374,0.026856103,0.028521667,0.032131208,0.036215208,0.039012193,0.059410419,C250D0.75d.2475T1.125Case,500000,FALSE
0,0.477248417,0.005182089,0.001137249,0.007654266,0.006317022,0.00165,4000,0,0,0.01,0.01,1.00E-05,0.010865641,0.111401781,2.340684891,5.355433013,0.003674274,0.003951815,0.004097445,0.004463452,0.004995737,0.005523313,0.010898046,C4000D0.5d.330T1.0Case,256000,TRUE
0,0.477248417,0.005182089,0.001137249,0.007654266,0.006317022,0.00082,2000,0,0,0.01,0.01,1.00E-05,0.258685917,0.319039375,0.988637388,0.518486907,0.005011798,0.006395272,0.007015386,0.008317985,0.009699605,0.010665413,0.01810948,C2000D0.5d.165T1.0Case,500000,FALSE
0,0.477248417,0.005182089,0.001137249,0.007654266,0.006317022,0.00125,4000,0,0,0.0125,0.01,1.00E-05,0.232081205,0.286404312,0.942876577,0.499381218,0.003237449,0.004138052,0.004609679,0.005589592,0.006600171,0.007308974,0.012638952,C4000D0.5d.25T1.25Case,416000,FALSE
0,0.565284463,0.002616109,0.000846174,0.007562294,0.006082574,0.00062,2000,0,0,0.00375,0.01,1.00E-05,0.099299565,0.181455687,1.425340533,1.52972184,0.001609178,0.002095117,0.002511684,0.003702933,0.005100847,0.006034467,0.012397455,C2000D0.25d.125T.375Case,488000,FALSE
0,0.565284463,0.002616109,0.000846174,0.007562294,0.006082574,0.00125,250,0,0,0.005,0.01,1.00E-05,0.008398989,0.118454792,2.031512976,4.563879317,0.003577326,0.004984096,0.006180264,0.009470353,0.012996836,0.015289892,0.029660743,C250D0.25d.25T.50Case,500000,TRUE
0,0.565284463,0.002616109,0.000846174,0.007562294,0.006082574,0.00041,2000,0,0,0.005,0.01,1.00E-05,0.150511518,0.221747115,1.34374404,1.484576118,0.002402946,0.003427923,0.003940288,0.005070023,0.006309969,0.007161572,0.013329815,C2000D0.25d.0825T.50Case,490000,FALSE
0,0.631286717,0.001105684,0.000898426,0.007603902,0.006070986,0.00025,4000,0,0,0.002,0.01,1.00E-05,0.078538805,0.166599348,1.503243327,1.761333991,0.000660241,0.000947761,0.001191618,0.001895871,0.00277983,0.003417155,0.008169546,C4000D0.1d.05T.2Case,367000,FALSE
0,0.565284463,0.002616109,0.000846174,0.007562294,0.006082574,0.00125,250,0,0,0.00625,0.01,1.00E-05,0.008461899,0.109858416,2.258251667,5.966104787,0.003358663,0.004330181,0.005343516,0.008579958,0.012146979,0.014461248,0.029762288,C250D0.25d.25T.625Case,500000,TRUE
0,0.631286717,0.001105684,0.000898426,0.007603902,0.006070986,0.0005,500,0,0,0.002,0.01,1.00E-05,0.004266292,0.095514201,2.366631985,5.861385662,0.001298813,0.001602797,0.001923714,0.003939295,0.006719908,0.008460622,0.019207256,C500D0.1d.1T.2Case,500000,TRUE
0,0.565284463,0.002616109,0.000846174,0.007562294,0.006082574,0.00062,250,0,0,0.005,0.01,1.00E-05,0.159306616,0.223669559,1.300258279,1.398210717,0.011539375,0.015532105,0.017187962,0.020327811,0.023492829,0.025616036,0.040787954,C250D0.25d.125T.50Case,500000,FALSE
0,0.631286717,0.001105684,0.000898426,0.007603902,0.006070986,0.0005,2000,0,0,0.0025,0.01,1.00E-05,0.000255414,0.073402509,2.901988268,8.813882538,0.001136181,0.00125091,0.001311368,0.001486297,0.00189046,0.002464644,0.008605668,C2000D0.1d.1T.25Case,390000,TRUE
